,novel_obj_list,check_obj_list,mahanalobis_distance,p_value,significance
439,novel_object_1_1_11,wood,996.5792766194791,0.0,True
440,novel_object_2_1_11,bird_black,1035.3706681493204,0.0,True
441,novel_object_2_1_11,bird_blue,1049.2777112331241,0.0,True
442,novel_object_2_1_11,bird_red,997.570210499689,0.0,True
443,novel_object_2_1_11,bird_white,1157.831604150124,0.0,True
444,novel_object_2_1_11,bird_yellow,973.1660211440176,0.0,True
445,novel_object_2_1_11,tnt,898.215970903635,0.0,True
446,novel_object_2_1_11,platform,914.643604603596,0.0,True
447,novel_object_2_1_11,ice,1026.567858794704,0.0,True
448,novel_object_2_1_11,pig,965.4363338963594,0.0,True
449,novel_object_2_1_11,stone,1039.4563524220139,0.0,True
450,novel_object_2_1_11,wood,1005.3768254509196,0.0,True
451,novel_object_3_1_11,bird_black,986.1983446069062,0.0,True
452,novel_object_3_1_11,bird_blue,1105.654646731913,0.0,True
453,novel_object_3_1_11,bird_red,955.540558937937,0.0,True
454,novel_object_3_1_11,bird_white,919.3143365122378,0.0,True
455,novel_object_3_1_11,bird_yellow,-125.96283721923828,1.0,False
456,novel_object_3_1_11,tnt,1009.2532076090574,0.0,True
457,novel_object_3_1_11,platform,970.5527434721589,0.0,True
458,novel_object_3_1_11,ice,1031.7050911206752,0.0,True
459,novel_object_3_1_11,pig,973.5219668652862,0.0,True
460,novel_object_3_1_11,stone,1008.021994009614,0.0,True
461,novel_object_3_1_11,wood,1036.6776283420622,0.0,True
462,novel_object_4_1_11,bird_black,993.7148383310996,0.0,True
463,novel_object_4_1_11,bird_blue,1040.6467294096947,0.0,True
464,novel_object_4_1_11,bird_red,966.6110966801643,0.0,True
465,novel_object_4_1_11,bird_white,1195.457130819559,0.0,True
466,novel_object_4_1_11,bird_yellow,928.2467063423246,0.0,True
467,novel_object_4_1_11,tnt,1023.0232840105891,0.0,True
468,novel_object_4_1_11,platform,961.0848652310669,0.0,True
469,novel_object_4_1_11,ice,1017.7637542849407,0.0,True
470,novel_object_4_1_11,pig,934.713884758763,0.0,True
471,novel_object_4_1_11,stone,1003.6571240127087,0.0,True
472,novel_object_4_1_11,wood,962.6593637950718,0.0,True
473,novel_object_5_1_11,bird_black,958.2028567730449,0.0,True
474,novel_object_5_1_11,bird_blue,890.2762361438945,0.0,True
475,novel_object_5_1_11,bird_red,990.834473291412,0.0,True
476,novel_object_5_1_11,bird_white,928.7219813242555,0.0,True
477,novel_object_5_1_11,bird_yellow,1040.9225046038628,0.0,True
478,novel_object_5_1_11,tnt,975.1509242514148,0.0,True
479,novel_object_5_1_11,platform,904.8543514993185,0.0,True
480,novel_object_5_1_11,ice,1004.0594595156144,0.0,True
481,novel_object_5_1_11,pig,985.1814627815038,0.0,True
482,novel_object_5_1_11,stone,732.8257927969098,0.0,True
483,novel_object_5_1_11,wood,1031.9912446348462,0.0,True
484,novel_object_6_1_11,bird_black,988.7080853264779,0.0,True
485,novel_object_6_1_11,bird_blue,1019.8143698275089,0.0,True
486,novel_object_6_1_11,bird_red,833.97243078053,0.0,True
487,novel_object_6_1_11,bird_white,651.5765821933746,0.0,True
488,novel_object_6_1_11,bird_yellow,940.5441029593349,0.0,True
489,novel_object_6_1_11,tnt,875.8274436742067,0.0,True
490,novel_object_6_1_11,platform,744.6383900046349,0.0,True
491,novel_object_6_1_11,ice,1007.1381778307259,0.0,True
492,novel_object_6_1_11,pig,928.7239762339741,0.0,True
493,novel_object_6_1_11,stone,1328.203388929367,0.0,True
494,novel_object_6_1_11,wood,1000.2147555835545,0.0,True
495,novel_object_8_1_11,bird_black,985.4567559910938,0.0,True
496,novel_object_8_1_11,bird_blue,982.7734898030758,0.0,True
497,novel_object_8_1_11,bird_red,1025.6073400825262,0.0,True
498,novel_object_8_1_11,bird_white,1056.305767044425,0.0,True
499,novel_object_8_1_11,bird_yellow,973.6015041377395,0.0,True
500,novel_object_8_1_11,tnt,868.3072282969952,0.0,True
501,novel_object_8_1_11,platform,964.1177028082311,0.0,True
502,novel_object_8_1_11,ice,1027.9562102351338,0.0,True
503,novel_object_8_1_11,pig,1046.124746605754,0.0,True
504,novel_object_8_1_11,stone,1063.4648971557617,0.0,True
505,novel_object_8_1_11,wood,1097.5716500822455,0.0,True
506,novel_object_9_1_11,bird_black,989.516887914855,0.0,True
507,novel_object_9_1_11,bird_blue,859.2511669769883,0.0,True
508,novel_object_9_1_11,bird_red,1163.4289844036102,0.0,True
509,novel_object_9_1_11,bird_white,974.1294877119362,0.0,True
510,novel_object_9_1_11,bird_yellow,999.758723737672,0.0,True
511,novel_object_9_1_11,tnt,909.0658563142642,0.0,True
512,novel_object_9_1_11,platform,930.2711313236563,0.0,True
513,novel_object_9_1_11,ice,1013.343122461054,0.0,True
514,novel_object_9_1_11,pig,971.8279869129183,0.0,True
515,novel_object_9_1_11,stone,1211.687979504466,0.0,True
516,novel_object_9_1_11,wood,983.8566072555259,0.0,True
517,novel_object_10_1_11,bird_black,979.5210172841325,0.0,True
518,novel_object_10_1_11,bird_blue,782.550143122673,0.0,True
519,novel_object_10_1_11,bird_red,1028.190438106656,0.0,True
520,novel_object_10_1_11,bird_white,983.8399621248245,0.0,True
521,novel_object_10_1_11,bird_yellow,1009.3468323163688,0.0,True
522,novel_object_10_1_11,tnt,952.4878816604614,0.0,True
523,novel_object_10_1_11,platform,940.8571853227913,0.0,True
524,novel_object_10_1_11,ice,1021.0556912831962,0.0,True
525,novel_object_10_1_11,pig,923.6842156499624,0.0,True
526,novel_object_10_1_11,stone,1050.8294382095337,0.0,True
527,novel_object_10_1_11,wood,1032.7523092124611,0.0,True
528,novel_object_11_1_11,bird_black,978.0166902071796,0.0,True
529,novel_object_11_1_11,bird_blue,967.9596883058548,0.0,True
530,novel_object_11_1_11,bird_red,1125.236196398735,0.0,True
531,novel_object_11_1_11,bird_white,1058.4167036414146,0.0,True
532,novel_object_11_1_11,bird_yellow,1004.1863786876202,0.0,True
533,novel_object_11_1_11,tnt,966.7475794255733,0.0,True
534,novel_object_11_1_11,platform,1092.5039874017239,0.0,True
535,novel_object_11_1_11,ice,1018.0366122480482,0.0,True
536,novel_object_11_1_11,pig,961.9452591463923,0.0,True
537,novel_object_11_1_11,stone,10250.429933547974,0.0,True
538,novel_object_11_1_11,wood,1009.8634623903781,0.0,True
539,novel_object_7_1_11,bird_black,1001.2092978954315,0.0,True
540,novel_object_7_1_11,bird_blue,984.7560996487737,0.0,True
541,novel_object_7_1_11,bird_red,1006.8412101864815,0.0,True
542,novel_object_7_1_11,bird_white,1391.451950609684,0.0,True
543,novel_object_7_1_11,bird_yellow,992.8607653100044,0.0,True
544,novel_object_7_1_11,tnt,742.481657076627,0.0,True
545,novel_object_7_1_11,platform,1046.132231740281,0.0,True
546,novel_object_7_1_11,ice,1015.7931569202337,0.0,True
547,novel_object_7_1_11,pig,1005.5401458679698,0.0,True
548,novel_object_7_1_11,stone,913.37746408768,0.0,True
549,novel_object_7_1_11,wood,951.4772670181701,0.0,True
550,novel_object_0_1_12,bird_black,952.131781433709,0.0,True
551,novel_object_0_1_12,bird_blue,980.5403209328651,0.0,True
552,novel_object_0_1_12,bird_red,950.2656493508257,0.0,True
553,novel_object_0_1_12,bird_white,827.5122990831733,0.0,True
554,novel_object_0_1_12,bird_yellow,1062.29148491472,0.0,True
555,novel_object_0_1_12,tnt,1194.50370772928,0.0,True
556,novel_object_0_1_12,platform,701.5531734228134,0.0,True
557,novel_object_0_1_12,ice,946.7418705737218,0.0,True
558,novel_object_0_1_12,pig,925.228467582725,0.0,True
559,novel_object_0_1_12,stone,940.330167086795,0.0,True
560,novel_object_0_1_12,wood,961.7717842669226,0.0,True
561,novel_object_0_1_13,bird_black,1020.0677513065748,0.0,True
562,novel_object_0_1_13,bird_blue,864.1927112787962,0.0,True
563,novel_object_0_1_13,bird_red,971.6667808201164,0.0,True
564,novel_object_0_1_13,bird_white,974.1395038794726,0.0,True
565,novel_object_0_1_13,bird_yellow,928.2772167883813,0.0,True
566,novel_object_0_1_13,tnt,961.0975243058056,0.0,True
567,novel_object_0_1_13,platform,800.8608289724216,0.0,True
568,novel_object_0_1_13,ice,1039.8196335155517,0.0,True
569,novel_object_0_1_13,pig,1020.0694788359106,0.0,True
570,novel_object_0_1_13,stone,956.4456000300124,0.0,True
571,novel_object_0_1_13,wood,975.8501948914491,0.0,True
